date_id,full_date,year,month,day,weekday,quarter
20150617,2015-06-17 22:30:00+00:00,2015,6,17,Wednesday,2015Q2
20150618,2015-06-18 22:30:00+00:00,2015,6,18,Thursday,2015Q2
20150619,2015-06-19 22:30:00+00:00,2015,6,19,Friday,2015Q2
20150620,2015-06-20 22:30:00+00:00,2015,6,20,Saturday,2015Q2
20150621,2015-06-21 22:30:00+00:00,2015,6,21,Sunday,2015Q2
20150622,2015-06-22 22:30:00+00:00,2015,6,22,Monday,2015Q2
20150623,2015-06-23 22:30:00+00:00,2015,6,23,Tuesday,2015Q2
20150624,2015-06-24 22:30:00+00:00,2015,6,24,Wednesday,2015Q2
20150625,2015-06-25 22:30:00+00:00,2015,6,25,Thursday,2015Q2
20150626,2015-06-26 22:30:00+00:00,2015,6,26,Friday,2015Q2
20150627,2015-06-27 22:30:00+00:00,2015,6,27,Saturday,2015Q2
20150628,2015-06-28 22:30:00+00:00,2015,6,28,Sunday,2015Q2
20150629,2015-06-29 22:30:00+00:00,2015,6,29,Monday,2015Q2
20150630,2015-06-30 22:30:00+00:00,2015,6,30,Tuesday,2015Q2
20150701,2015-07-01 22:30:00+00:00,2015,7,1,Wednesday,2015Q3
20150702,2015-07-02 22:30:00+00:00,2015,7,2,Thursday,2015Q3
20150703,2015-07-03 22:30:00+00:00,2015,7,3,Friday,2015Q3
20150704,2015-07-04 22:30:00+00:00,2015,7,4,Saturday,2015Q3
20150705,2015-07-05 22:30:00+00:00,2015,7,5,Sunday,2015Q3
20150706,2015-07-06 22:30:00+00:00,2015,7,6,Monday,2015Q3
20150707,2015-07-07 22:30:00+00:00,2015,7,7,Tuesday,2015Q3
20150708,2015-07-08 22:30:00+00:00,2015,7,8,Wednesday,2015Q3
20150709,2015-07-09 22:30:00+00:00,2015,7,9,Thursday,2015Q3
20150710,2015-07-10 22:30:00+00:00,2015,7,10,Friday,2015Q3
20150711,2015-07-11 22:30:00+00:00,2015,7,11,Saturday,2015Q3
20150712,2015-07-12 22:30:00+00:00,2015,7,12,Sunday,2015Q3
20150713,2015-07-13 22:30:00+00:00,2015,7,13,Monday,2015Q3
20150714,2015-07-14 22:30:00+00:00,2015,7,14,Tuesday,2015Q3
20150715,2015-07-15 22:30:00+00:00,2015,7,15,Wednesday,2015Q3
20150716,2015-07-16 22:30:00+00:00,2015,7,16,Thursday,2015Q3
20150717,2015-07-17 22:30:00+00:00,2015,7,17,Friday,2015Q3
20150718,2015-07-18 22:30:00+00:00,2015,7,18,Saturday,2015Q3
20150719,2015-07-19 22:30:00+00:00,2015,7,19,Sunday,2015Q3
20150720,2015-07-20 22:30:00+00:00,2015,7,20,Monday,2015Q3
20150721,2015-07-21 22:30:00+00:00,2015,7,21,Tuesday,2015Q3
20150722,2015-07-22 22:30:00+00:00,2015,7,22,Wednesday,2015Q3
20150723,2015-07-23 22:30:00+00:00,2015,7,23,Thursday,2015Q3
20150724,2015-07-24 22:30:00+00:00,2015,7,24,Friday,2015Q3
20150725,2015-07-25 22:30:00+00:00,2015,7,25,Saturday,2015Q3
20150726,2015-07-26 22:30:00+00:00,2015,7,26,Sunday,2015Q3
20150727,2015-07-27 22:30:00+00:00,2015,7,27,Monday,2015Q3
20150728,2015-07-28 22:30:00+00:00,2015,7,28,Tuesday,2015Q3
20150729,2015-07-29 22:30:00+00:00,2015,7,29,Wednesday,2015Q3
20150730,2015-07-30 22:30:00+00:00,2015,7,30,Thursday,2015Q3
20150731,2015-07-31 22:30:00+00:00,2015,7,31,Friday,2015Q3
20150801,2015-08-01 22:30:00+00:00,2015,8,1,Saturday,2015Q3
20150802,2015-08-02 22:30:00+00:00,2015,8,2,Sunday,2015Q3
20150803,2015-08-03 22:30:00+00:00,2015,8,3,Monday,2015Q3
20150804,2015-08-04 22:30:00+00:00,2015,8,4,Tuesday,2015Q3
20150805,2015-08-05 22:30:00+00:00,2015,8,5,Wednesday,2015Q3
20150806,2015-08-06 22:30:00+00:00,2015,8,6,Thursday,2015Q3
20150807,2015-08-07 22:30:00+00:00,2015,8,7,Friday,2015Q3
20150808,2015-08-08 22:30:00+00:00,2015,8,8,Saturday,2015Q3
20150809,2015-08-09 22:30:00+00:00,2015,8,9,Sunday,2015Q3
20150810,2015-08-10 22:30:00+00:00,2015,8,10,Monday,2015Q3
20150811,2015-08-11 22:30:00+00:00,2015,8,11,Tuesday,2015Q3
20150812,2015-08-12 22:30:00+00:00,2015,8,12,Wednesday,2015Q3
20150813,2015-08-13 22:30:00+00:00,2015,8,13,Thursday,2015Q3
20150814,2015-08-14 22:30:00+00:00,2015,8,14,Friday,2015Q3
20150815,2015-08-15 22:30:00+00:00,2015,8,15,Saturday,2015Q3
20150816,2015-08-16 22:30:00+00:00,2015,8,16,Sunday,2015Q3
20150817,2015-08-17 22:30:00+00:00,2015,8,17,Monday,2015Q3
20150818,2015-08-18 22:30:00+00:00,2015,8,18,Tuesday,2015Q3
20150819,2015-08-19 22:30:00+00:00,2015,8,19,Wednesday,2015Q3
20150820,2015-08-20 22:30:00+00:00,2015,8,20,Thursday,2015Q3
20150821,2015-08-21 22:30:00+00:00,2015,8,21,Friday,2015Q3
20150822,2015-08-22 22:30:00+00:00,2015,8,22,Saturday,2015Q3
20150823,2015-08-23 22:30:00+00:00,2015,8,23,Sunday,2015Q3
20150824,2015-08-24 22:30:00+00:00,2015,8,24,Monday,2015Q3
20150825,2015-08-25 22:30:00+00:00,2015,8,25,Tuesday,2015Q3
20150826,2015-08-26 22:30:00+00:00,2015,8,26,Wednesday,2015Q3
20150827,2015-08-27 22:30:00+00:00,2015,8,27,Thursday,2015Q3
20150828,2015-08-28 22:30:00+00:00,2015,8,28,Friday,2015Q3
20150829,2015-08-29 22:30:00+00:00,2015,8,29,Saturday,2015Q3
20150830,2015-08-30 22:30:00+00:00,2015,8,30,Sunday,2015Q3
20150831,2015-08-31 22:30:00+00:00,2015,8,31,Monday,2015Q3
20150901,2015-09-01 22:30:00+00:00,2015,9,1,Tuesday,2015Q3
20150902,2015-09-02 22:30:00+00:00,2015,9,2,Wednesday,2015Q3
20150903,2015-09-03 22:30:00+00:00,2015,9,3,Thursday,2015Q3
20150904,2015-09-04 22:30:00+00:00,2015,9,4,Friday,2015Q3
20150905,2015-09-05 22:30:00+00:00,2015,9,5,Saturday,2015Q3
20150906,2015-09-06 22:30:00+00:00,2015,9,6,Sunday,2015Q3
20150907,2015-09-07 22:30:00+00:00,2015,9,7,Monday,2015Q3
20150908,2015-09-08 22:30:00+00:00,2015,9,8,Tuesday,2015Q3
20150909,2015-09-09 22:30:00+00:00,2015,9,9,Wednesday,2015Q3
20150910,2015-09-10 22:30:00+00:00,2015,9,10,Thursday,2015Q3
20150911,2015-09-11 22:30:00+00:00,2015,9,11,Friday,2015Q3
20150912,2015-09-12 22:30:00+00:00,2015,9,12,Saturday,2015Q3
20150913,2015-09-13 22:30:00+00:00,2015,9,13,Sunday,2015Q3
20150914,2015-09-14 22:30:00+00:00,2015,9,14,Monday,2015Q3
20150915,2015-09-15 22:30:00+00:00,2015,9,15,Tuesday,2015Q3
20150916,2015-09-16 22:30:00+00:00,2015,9,16,Wednesday,2015Q3
20150917,2015-09-17 22:30:00+00:00,2015,9,17,Thursday,2015Q3
20150918,2015-09-18 22:30:00+00:00,2015,9,18,Friday,2015Q3
20150919,2015-09-19 22:30:00+00:00,2015,9,19,Saturday,2015Q3
20150920,2015-09-20 22:30:00+00:00,2015,9,20,Sunday,2015Q3
20150921,2015-09-21 22:30:00+00:00,2015,9,21,Monday,2015Q3
20150922,2015-09-22 22:30:00+00:00,2015,9,22,Tuesday,2015Q3
20150923,2015-09-23 22:30:00+00:00,2015,9,23,Wednesday,2015Q3
20150924,2015-09-24 22:30:00+00:00,2015,9,24,Thursday,2015Q3
20150925,2015-09-25 22:30:00+00:00,2015,9,25,Friday,2015Q3
20150926,2015-09-26 22:30:00+00:00,2015,9,26,Saturday,2015Q3
20150927,2015-09-27 22:30:00+00:00,2015,9,27,Sunday,2015Q3
20150928,2015-09-28 22:30:00+00:00,2015,9,28,Monday,2015Q3
20150929,2015-09-29 22:30:00+00:00,2015,9,29,Tuesday,2015Q3
20150930,2015-09-30 22:30:00+00:00,2015,9,30,Wednesday,2015Q3
20151001,2015-10-01 22:30:00+00:00,2015,10,1,Thursday,2015Q4
20151002,2015-10-02 22:30:00+00:00,2015,10,2,Friday,2015Q4
20151003,2015-10-03 22:30:00+00:00,2015,10,3,Saturday,2015Q4
20151004,2015-10-04 22:30:00+00:00,2015,10,4,Sunday,2015Q4
20151005,2015-10-05 22:30:00+00:00,2015,10,5,Monday,2015Q4
20151006,2015-10-06 22:30:00+00:00,2015,10,6,Tuesday,2015Q4
20151007,2015-10-07 22:30:00+00:00,2015,10,7,Wednesday,2015Q4
20151008,2015-10-08 22:30:00+00:00,2015,10,8,Thursday,2015Q4
20151009,2015-10-09 22:30:00+00:00,2015,10,9,Friday,2015Q4
20151010,2015-10-10 22:30:00+00:00,2015,10,10,Saturday,2015Q4
20151011,2015-10-11 22:30:00+00:00,2015,10,11,Sunday,2015Q4
20151012,2015-10-12 22:30:00+00:00,2015,10,12,Monday,2015Q4
20151013,2015-10-13 22:30:00+00:00,2015,10,13,Tuesday,2015Q4
20151014,2015-10-14 22:30:00+00:00,2015,10,14,Wednesday,2015Q4
20151015,2015-10-15 22:30:00+00:00,2015,10,15,Thursday,2015Q4
20151016,2015-10-16 22:30:00+00:00,2015,10,16,Friday,2015Q4
20151017,2015-10-17 22:30:00+00:00,2015,10,17,Saturday,2015Q4
20151018,2015-10-18 22:30:00+00:00,2015,10,18,Sunday,2015Q4
20151019,2015-10-19 22:30:00+00:00,2015,10,19,Monday,2015Q4
20151020,2015-10-20 22:30:00+00:00,2015,10,20,Tuesday,2015Q4
20151021,2015-10-21 22:30:00+00:00,2015,10,21,Wednesday,2015Q4
20151022,2015-10-22 22:30:00+00:00,2015,10,22,Thursday,2015Q4
20151023,2015-10-23 22:30:00+00:00,2015,10,23,Friday,2015Q4
20151024,2015-10-24 22:30:00+00:00,2015,10,24,Saturday,2015Q4
20151025,2015-10-25 22:30:00+00:00,2015,10,25,Sunday,2015Q4
20151026,2015-10-26 22:30:00+00:00,2015,10,26,Monday,2015Q4
20151027,2015-10-27 22:30:00+00:00,2015,10,27,Tuesday,2015Q4
20151028,2015-10-28 22:30:00+00:00,2015,10,28,Wednesday,2015Q4
20151029,2015-10-29 22:30:00+00:00,2015,10,29,Thursday,2015Q4
20151030,2015-10-30 22:30:00+00:00,2015,10,30,Friday,2015Q4
20151031,2015-10-31 22:30:00+00:00,2015,10,31,Saturday,2015Q4
20151101,2015-11-01 22:30:00+00:00,2015,11,1,Sunday,2015Q4
20151102,2015-11-02 22:30:00+00:00,2015,11,2,Monday,2015Q4
20151103,2015-11-03 22:30:00+00:00,2015,11,3,Tuesday,2015Q4
20151104,2015-11-04 22:30:00+00:00,2015,11,4,Wednesday,2015Q4
20151105,2015-11-05 22:30:00+00:00,2015,11,5,Thursday,2015Q4
20151106,2015-11-06 22:30:00+00:00,2015,11,6,Friday,2015Q4
20151107,2015-11-07 22:30:00+00:00,2015,11,7,Saturday,2015Q4
20151108,2015-11-08 22:30:00+00:00,2015,11,8,Sunday,2015Q4
20151109,2015-11-09 22:30:00+00:00,2015,11,9,Monday,2015Q4
20151110,2015-11-10 22:30:00+00:00,2015,11,10,Tuesday,2015Q4
20151111,2015-11-11 22:30:00+00:00,2015,11,11,Wednesday,2015Q4
20151112,2015-11-12 22:30:00+00:00,2015,11,12,Thursday,2015Q4
20151113,2015-11-13 22:30:00+00:00,2015,11,13,Friday,2015Q4
20151114,2015-11-14 22:30:00+00:00,2015,11,14,Saturday,2015Q4
20151115,2015-11-15 22:30:00+00:00,2015,11,15,Sunday,2015Q4
20151116,2015-11-16 22:30:00+00:00,2015,11,16,Monday,2015Q4
20151117,2015-11-17 22:30:00+00:00,2015,11,17,Tuesday,2015Q4
20151118,2015-11-18 22:30:00+00:00,2015,11,18,Wednesday,2015Q4
20151119,2015-11-19 22:30:00+00:00,2015,11,19,Thursday,2015Q4
20151120,2015-11-20 22:30:00+00:00,2015,11,20,Friday,2015Q4
20151121,2015-11-21 22:30:00+00:00,2015,11,21,Saturday,2015Q4
20151122,2015-11-22 22:30:00+00:00,2015,11,22,Sunday,2015Q4
20151123,2015-11-23 22:30:00+00:00,2015,11,23,Monday,2015Q4
20151124,2015-11-24 22:30:00+00:00,2015,11,24,Tuesday,2015Q4
20151125,2015-11-25 22:30:00+00:00,2015,11,25,Wednesday,2015Q4
20151126,2015-11-26 22:30:00+00:00,2015,11,26,Thursday,2015Q4
20151127,2015-11-27 22:30:00+00:00,2015,11,27,Friday,2015Q4
20151128,2015-11-28 22:30:00+00:00,2015,11,28,Saturday,2015Q4
20151129,2015-11-29 22:30:00+00:00,2015,11,29,Sunday,2015Q4
20151130,2015-11-30 22:30:00+00:00,2015,11,30,Monday,2015Q4
20151201,2015-12-01 22:30:00+00:00,2015,12,1,Tuesday,2015Q4
20151202,2015-12-02 22:30:00+00:00,2015,12,2,Wednesday,2015Q4
20151203,2015-12-03 22:30:00+00:00,2015,12,3,Thursday,2015Q4
20151204,2015-12-04 22:30:00+00:00,2015,12,4,Friday,2015Q4
20151205,2015-12-05 22:30:00+00:00,2015,12,5,Saturday,2015Q4
20151206,2015-12-06 22:30:00+00:00,2015,12,6,Sunday,2015Q4
20151207,2015-12-07 22:30:00+00:00,2015,12,7,Monday,2015Q4
20151208,2015-12-08 22:30:00+00:00,2015,12,8,Tuesday,2015Q4
20151209,2015-12-09 22:30:00+00:00,2015,12,9,Wednesday,2015Q4
20151210,2015-12-10 22:30:00+00:00,2015,12,10,Thursday,2015Q4
20151211,2015-12-11 22:30:00+00:00,2015,12,11,Friday,2015Q4
20151212,2015-12-12 22:30:00+00:00,2015,12,12,Saturday,2015Q4
20151213,2015-12-13 22:30:00+00:00,2015,12,13,Sunday,2015Q4
20151214,2015-12-14 22:30:00+00:00,2015,12,14,Monday,2015Q4
20151215,2015-12-15 22:30:00+00:00,2015,12,15,Tuesday,2015Q4
20151216,2015-12-16 22:30:00+00:00,2015,12,16,Wednesday,2015Q4
20151217,2015-12-17 22:30:00+00:00,2015,12,17,Thursday,2015Q4
20151218,2015-12-18 22:30:00+00:00,2015,12,18,Friday,2015Q4
20151219,2015-12-19 22:30:00+00:00,2015,12,19,Saturday,2015Q4
20151220,2015-12-20 22:30:00+00:00,2015,12,20,Sunday,2015Q4
20151221,2015-12-21 22:30:00+00:00,2015,12,21,Monday,2015Q4
20151222,2015-12-22 22:30:00+00:00,2015,12,22,Tuesday,2015Q4
20151223,2015-12-23 22:30:00+00:00,2015,12,23,Wednesday,2015Q4
20151224,2015-12-24 22:30:00+00:00,2015,12,24,Thursday,2015Q4
20151225,2015-12-25 22:30:00+00:00,2015,12,25,Friday,2015Q4
20151226,2015-12-26 22:30:00+00:00,2015,12,26,Saturday,2015Q4
20151227,2015-12-27 22:30:00+00:00,2015,12,27,Sunday,2015Q4
20151228,2015-12-28 22:30:00+00:00,2015,12,28,Monday,2015Q4
20151229,2015-12-29 22:30:00+00:00,2015,12,29,Tuesday,2015Q4
20151230,2015-12-30 22:30:00+00:00,2015,12,30,Wednesday,2015Q4
20151231,2015-12-31 22:30:00+00:00,2015,12,31,Thursday,2015Q4
20160101,2016-01-01 22:30:00+00:00,2016,1,1,Friday,2016Q1
20160102,2016-01-02 22:30:00+00:00,2016,1,2,Saturday,2016Q1
20160103,2016-01-03 22:30:00+00:00,2016,1,3,Sunday,2016Q1
20160104,2016-01-04 22:30:00+00:00,2016,1,4,Monday,2016Q1
20160105,2016-01-05 22:30:00+00:00,2016,1,5,Tuesday,2016Q1
20160106,2016-01-06 22:30:00+00:00,2016,1,6,Wednesday,2016Q1
20160107,2016-01-07 22:30:00+00:00,2016,1,7,Thursday,2016Q1
20160108,2016-01-08 22:30:00+00:00,2016,1,8,Friday,2016Q1
20160109,2016-01-09 22:30:00+00:00,2016,1,9,Saturday,2016Q1
20160110,2016-01-10 22:30:00+00:00,2016,1,10,Sunday,2016Q1
20160111,2016-01-11 22:30:00+00:00,2016,1,11,Monday,2016Q1
20160112,2016-01-12 22:30:00+00:00,2016,1,12,Tuesday,2016Q1
20160113,2016-01-13 22:30:00+00:00,2016,1,13,Wednesday,2016Q1
20160114,2016-01-14 22:30:00+00:00,2016,1,14,Thursday,2016Q1
20160115,2016-01-15 22:30:00+00:00,2016,1,15,Friday,2016Q1
20160116,2016-01-16 22:30:00+00:00,2016,1,16,Saturday,2016Q1
20160117,2016-01-17 22:30:00+00:00,2016,1,17,Sunday,2016Q1
20160118,2016-01-18 22:30:00+00:00,2016,1,18,Monday,2016Q1
20160119,2016-01-19 22:30:00+00:00,2016,1,19,Tuesday,2016Q1
20160120,2016-01-20 22:30:00+00:00,2016,1,20,Wednesday,2016Q1
20160121,2016-01-21 22:30:00+00:00,2016,1,21,Thursday,2016Q1
20160122,2016-01-22 22:30:00+00:00,2016,1,22,Friday,2016Q1
20160123,2016-01-23 22:30:00+00:00,2016,1,23,Saturday,2016Q1
20160124,2016-01-24 22:30:00+00:00,2016,1,24,Sunday,2016Q1
20160125,2016-01-25 22:30:00+00:00,2016,1,25,Monday,2016Q1
20160126,2016-01-26 22:30:00+00:00,2016,1,26,Tuesday,2016Q1
20160127,2016-01-27 22:30:00+00:00,2016,1,27,Wednesday,2016Q1
20160128,2016-01-28 22:30:00+00:00,2016,1,28,Thursday,2016Q1
20160129,2016-01-29 22:30:00+00:00,2016,1,29,Friday,2016Q1
20160130,2016-01-30 22:30:00+00:00,2016,1,30,Saturday,2016Q1
20160131,2016-01-31 22:30:00+00:00,2016,1,31,Sunday,2016Q1
20160201,2016-02-01 22:30:00+00:00,2016,2,1,Monday,2016Q1
20160202,2016-02-02 22:30:00+00:00,2016,2,2,Tuesday,2016Q1
20160203,2016-02-03 22:30:00+00:00,2016,2,3,Wednesday,2016Q1
20160204,2016-02-04 22:30:00+00:00,2016,2,4,Thursday,2016Q1
20160205,2016-02-05 22:30:00+00:00,2016,2,5,Friday,2016Q1
20160206,2016-02-06 22:30:00+00:00,2016,2,6,Saturday,2016Q1
20160207,2016-02-07 22:30:00+00:00,2016,2,7,Sunday,2016Q1
20160208,2016-02-08 22:30:00+00:00,2016,2,8,Monday,2016Q1
20160209,2016-02-09 22:30:00+00:00,2016,2,9,Tuesday,2016Q1
20160210,2016-02-10 22:30:00+00:00,2016,2,10,Wednesday,2016Q1
20160211,2016-02-11 22:30:00+00:00,2016,2,11,Thursday,2016Q1
20160212,2016-02-12 22:30:00+00:00,2016,2,12,Friday,2016Q1
20160213,2016-02-13 22:30:00+00:00,2016,2,13,Saturday,2016Q1
20160214,2016-02-14 22:30:00+00:00,2016,2,14,Sunday,2016Q1
20160215,2016-02-15 22:30:00+00:00,2016,2,15,Monday,2016Q1
20160216,2016-02-16 22:30:00+00:00,2016,2,16,Tuesday,2016Q1
20160217,2016-02-17 22:30:00+00:00,2016,2,17,Wednesday,2016Q1
20160218,2016-02-18 22:30:00+00:00,2016,2,18,Thursday,2016Q1
20160219,2016-02-19 22:30:00+00:00,2016,2,19,Friday,2016Q1
20160220,2016-02-20 22:30:00+00:00,2016,2,20,Saturday,2016Q1
20160221,2016-02-21 22:30:00+00:00,2016,2,21,Sunday,2016Q1
20160222,2016-02-22 22:30:00+00:00,2016,2,22,Monday,2016Q1
20160223,2016-02-23 22:30:00+00:00,2016,2,23,Tuesday,2016Q1
20160224,2016-02-24 22:30:00+00:00,2016,2,24,Wednesday,2016Q1
20160225,2016-02-25 22:30:00+00:00,2016,2,25,Thursday,2016Q1
20160226,2016-02-26 22:30:00+00:00,2016,2,26,Friday,2016Q1
20160227,2016-02-27 22:30:00+00:00,2016,2,27,Saturday,2016Q1
20160228,2016-02-28 22:30:00+00:00,2016,2,28,Sunday,2016Q1
20160229,2016-02-29 22:30:00+00:00,2016,2,29,Monday,2016Q1
20160301,2016-03-01 22:30:00+00:00,2016,3,1,Tuesday,2016Q1
20160302,2016-03-02 22:30:00+00:00,2016,3,2,Wednesday,2016Q1
20160303,2016-03-03 22:30:00+00:00,2016,3,3,Thursday,2016Q1
20160304,2016-03-04 22:30:00+00:00,2016,3,4,Friday,2016Q1
20160305,2016-03-05 22:30:00+00:00,2016,3,5,Saturday,2016Q1
20160306,2016-03-06 22:30:00+00:00,2016,3,6,Sunday,2016Q1
20160307,2016-03-07 22:30:00+00:00,2016,3,7,Monday,2016Q1
20160308,2016-03-08 22:30:00+00:00,2016,3,8,Tuesday,2016Q1
20160309,2016-03-09 22:30:00+00:00,2016,3,9,Wednesday,2016Q1
20160310,2016-03-10 22:30:00+00:00,2016,3,10,Thursday,2016Q1
20160311,2016-03-11 22:30:00+00:00,2016,3,11,Friday,2016Q1
20160312,2016-03-12 22:30:00+00:00,2016,3,12,Saturday,2016Q1
20160313,2016-03-13 22:30:00+00:00,2016,3,13,Sunday,2016Q1
20160314,2016-03-14 22:30:00+00:00,2016,3,14,Monday,2016Q1
20160315,2016-03-15 22:30:00+00:00,2016,3,15,Tuesday,2016Q1
20160316,2016-03-16 22:30:00+00:00,2016,3,16,Wednesday,2016Q1
20160317,2016-03-17 22:30:00+00:00,2016,3,17,Thursday,2016Q1
20160318,2016-03-18 22:30:00+00:00,2016,3,18,Friday,2016Q1
20160319,2016-03-19 22:30:00+00:00,2016,3,19,Saturday,2016Q1
20160320,2016-03-20 22:30:00+00:00,2016,3,20,Sunday,2016Q1
20160321,2016-03-21 22:30:00+00:00,2016,3,21,Monday,2016Q1
20160322,2016-03-22 22:30:00+00:00,2016,3,22,Tuesday,2016Q1
20160323,2016-03-23 22:30:00+00:00,2016,3,23,Wednesday,2016Q1
20160324,2016-03-24 22:30:00+00:00,2016,3,24,Thursday,2016Q1
20160325,2016-03-25 22:30:00+00:00,2016,3,25,Friday,2016Q1
20160326,2016-03-26 22:30:00+00:00,2016,3,26,Saturday,2016Q1
20160327,2016-03-27 22:30:00+00:00,2016,3,27,Sunday,2016Q1
20160328,2016-03-28 22:30:00+00:00,2016,3,28,Monday,2016Q1
20160329,2016-03-29 22:30:00+00:00,2016,3,29,Tuesday,2016Q1
20160330,2016-03-30 22:30:00+00:00,2016,3,30,Wednesday,2016Q1
20160331,2016-03-31 22:30:00+00:00,2016,3,31,Thursday,2016Q1
20160401,2016-04-01 22:30:00+00:00,2016,4,1,Friday,2016Q2
20160402,2016-04-02 22:30:00+00:00,2016,4,2,Saturday,2016Q2
20160403,2016-04-03 22:30:00+00:00,2016,4,3,Sunday,2016Q2
20160404,2016-04-04 22:30:00+00:00,2016,4,4,Monday,2016Q2
20160405,2016-04-05 22:30:00+00:00,2016,4,5,Tuesday,2016Q2
20160406,2016-04-06 22:30:00+00:00,2016,4,6,Wednesday,2016Q2
20160407,2016-04-07 22:30:00+00:00,2016,4,7,Thursday,2016Q2
20160408,2016-04-08 22:30:00+00:00,2016,4,8,Friday,2016Q2
20160409,2016-04-09 22:30:00+00:00,2016,4,9,Saturday,2016Q2
20160410,2016-04-10 22:30:00+00:00,2016,4,10,Sunday,2016Q2
20160411,2016-04-11 22:30:00+00:00,2016,4,11,Monday,2016Q2
20160412,2016-04-12 22:30:00+00:00,2016,4,12,Tuesday,2016Q2
20160413,2016-04-13 22:30:00+00:00,2016,4,13,Wednesday,2016Q2
20160414,2016-04-14 22:30:00+00:00,2016,4,14,Thursday,2016Q2
20160415,2016-04-15 22:30:00+00:00,2016,4,15,Friday,2016Q2
20160416,2016-04-16 22:30:00+00:00,2016,4,16,Saturday,2016Q2
20160417,2016-04-17 22:30:00+00:00,2016,4,17,Sunday,2016Q2
20160418,2016-04-18 22:30:00+00:00,2016,4,18,Monday,2016Q2
20160419,2016-04-19 22:30:00+00:00,2016,4,19,Tuesday,2016Q2
20160420,2016-04-20 22:30:00+00:00,2016,4,20,Wednesday,2016Q2
20160421,2016-04-21 22:30:00+00:00,2016,4,21,Thursday,2016Q2
20160422,2016-04-22 22:30:00+00:00,2016,4,22,Friday,2016Q2
20160423,2016-04-23 22:30:00+00:00,2016,4,23,Saturday,2016Q2
20160424,2016-04-24 22:30:00+00:00,2016,4,24,Sunday,2016Q2
20160425,2016-04-25 22:30:00+00:00,2016,4,25,Monday,2016Q2
20160426,2016-04-26 22:30:00+00:00,2016,4,26,Tuesday,2016Q2
20160427,2016-04-27 22:30:00+00:00,2016,4,27,Wednesday,2016Q2
20160428,2016-04-28 22:30:00+00:00,2016,4,28,Thursday,2016Q2
20160429,2016-04-29 22:30:00+00:00,2016,4,29,Friday,2016Q2
20160430,2016-04-30 22:30:00+00:00,2016,4,30,Saturday,2016Q2
20160501,2016-05-01 22:30:00+00:00,2016,5,1,Sunday,2016Q2
20160502,2016-05-02 22:30:00+00:00,2016,5,2,Monday,2016Q2
20160503,2016-05-03 22:30:00+00:00,2016,5,3,Tuesday,2016Q2
20160504,2016-05-04 22:30:00+00:00,2016,5,4,Wednesday,2016Q2
20160505,2016-05-05 22:30:00+00:00,2016,5,5,Thursday,2016Q2
20160506,2016-05-06 22:30:00+00:00,2016,5,6,Friday,2016Q2
20160507,2016-05-07 22:30:00+00:00,2016,5,7,Saturday,2016Q2
20160508,2016-05-08 22:30:00+00:00,2016,5,8,Sunday,2016Q2
20160509,2016-05-09 22:30:00+00:00,2016,5,9,Monday,2016Q2
20160510,2016-05-10 22:30:00+00:00,2016,5,10,Tuesday,2016Q2
20160511,2016-05-11 22:30:00+00:00,2016,5,11,Wednesday,2016Q2
20160512,2016-05-12 22:30:00+00:00,2016,5,12,Thursday,2016Q2
20160513,2016-05-13 22:30:00+00:00,2016,5,13,Friday,2016Q2
20160514,2016-05-14 22:30:00+00:00,2016,5,14,Saturday,2016Q2
20160515,2016-05-15 22:30:00+00:00,2016,5,15,Sunday,2016Q2
20160516,2016-05-16 22:30:00+00:00,2016,5,16,Monday,2016Q2
20160517,2016-05-17 22:30:00+00:00,2016,5,17,Tuesday,2016Q2
20160518,2016-05-18 22:30:00+00:00,2016,5,18,Wednesday,2016Q2
20160519,2016-05-19 22:30:00+00:00,2016,5,19,Thursday,2016Q2
20160520,2016-05-20 22:30:00+00:00,2016,5,20,Friday,2016Q2
20160521,2016-05-21 22:30:00+00:00,2016,5,21,Saturday,2016Q2
20160522,2016-05-22 22:30:00+00:00,2016,5,22,Sunday,2016Q2
20160523,2016-05-23 22:30:00+00:00,2016,5,23,Monday,2016Q2
20160524,2016-05-24 22:30:00+00:00,2016,5,24,Tuesday,2016Q2
20160525,2016-05-25 22:30:00+00:00,2016,5,25,Wednesday,2016Q2
20160526,2016-05-26 22:30:00+00:00,2016,5,26,Thursday,2016Q2
20160527,2016-05-27 22:30:00+00:00,2016,5,27,Friday,2016Q2
20160528,2016-05-28 22:30:00+00:00,2016,5,28,Saturday,2016Q2
20160529,2016-05-29 22:30:00+00:00,2016,5,29,Sunday,2016Q2
20160530,2016-05-30 22:30:00+00:00,2016,5,30,Monday,2016Q2
20160531,2016-05-31 22:30:00+00:00,2016,5,31,Tuesday,2016Q2
20160601,2016-06-01 22:30:00+00:00,2016,6,1,Wednesday,2016Q2
20160602,2016-06-02 22:30:00+00:00,2016,6,2,Thursday,2016Q2
20160603,2016-06-03 22:30:00+00:00,2016,6,3,Friday,2016Q2
20160604,2016-06-04 22:30:00+00:00,2016,6,4,Saturday,2016Q2
20160605,2016-06-05 22:30:00+00:00,2016,6,5,Sunday,2016Q2
20160606,2016-06-06 22:30:00+00:00,2016,6,6,Monday,2016Q2
20160607,2016-06-07 22:30:00+00:00,2016,6,7,Tuesday,2016Q2
20160608,2016-06-08 22:30:00+00:00,2016,6,8,Wednesday,2016Q2
